Date,Symbol,Adj Close,Close,High,Low,Open,Volume,Exchange,Shortname,Longname,Sector,Industry,Currentprice,Marketcap,Ebitda,Revenuegrowth,City,State,Country,Fulltimeemployees,Weight
2024-10-31,AVGO,169.77000427246094,169.77000427246094,174.4499969482422,167.3800048828125,174.4499969482422,26086600.0,NMS,Broadcom Inc.,Broadcom Inc.,Technology,Semiconductors,180.66,843787010048.0,22958000128.0,0.164,Palo Alto,CA,United States,20000.0,0.0148787016609846
2024-11-01,AVGO,168.9199981689453,168.9199981689453,171.3300018310547,167.5,168.25999450683594,17847000.0,NMS,Broadcom Inc.,Broadcom Inc.,Technology,Semiconductors,180.66,843787010048.0,22958000128.0,0.164,Palo Alto,CA,United States,20000.0,0.0148787016609846
2024-11-04,AVGO,168.5500030517578,168.5500030517578,172.4499969482422,168.4199981689453,169.27999877929688,13621300.0,NMS,Broadcom Inc.,Broadcom Inc.,Technology,Semiconductors,180.66,843787010048.0,22958000128.0,0.164,Palo Alto,CA,United States,20000.0,0.0148787016609846
2024-11-05,AVGO,173.89999389648438,173.89999389648438,174.39999389648438,170.0500030517578,170.0500030517578,13441800.0,NMS,Broadcom Inc.,Broadcom Inc.,Technology,Semiconductors,180.66,843787010048.0,22958000128.0,0.164,Palo Alto,CA,United States,20000.0,0.0148787016609846
2024-11-06,AVGO,179.5500030517578,179.5500030517578,180.2100067138672,175.9600067138672,179.6300048828125,24300800.0,NMS,Broadcom Inc.,Broadcom Inc.,Technology,Semiconductors,180.66,843787010048.0,22958000128.0,0.164,Palo Alto,CA,United States,20000.0,0.0148787016609846
2024-11-07,AVGO,183.80999755859372,183.80999755859372,184.8699951171875,181.7899932861328,181.9900054931641,18970600.0,NMS,Broadcom Inc.,Broadcom Inc.,Technology,Semiconductors,180.66,843787010048.0,22958000128.0,0.164,Palo Alto,CA,United States,20000.0,0.0148787016609846
2024-11-08,AVGO,183.63999938964844,183.63999938964844,185.0500030517578,181.8300018310547,182.9900054931641,13503200.0,NMS,Broadcom Inc.,Broadcom Inc.,Technology,Semiconductors,180.66,843787010048.0,22958000128.0,0.164,Palo Alto,CA,United States,20000.0,0.0148787016609846
2024-11-11,AVGO,178.91000366210938,178.91000366210938,183.6300048828125,176.82000732421875,183.3999938964844,17036700.0,NMS,Broadcom Inc.,Broadcom Inc.,Technology,Semiconductors,180.66,843787010048.0,22958000128.0,0.164,Palo Alto,CA,United States,20000.0,0.0148787016609846
2024-11-12,AVGO,176.22000122070312,176.22000122070312,179.55999755859375,173.1999969482422,178.89999389648438,15862000.0,NMS,Broadcom Inc.,Broadcom Inc.,Technology,Semiconductors,180.66,843787010048.0,22958000128.0,0.164,Palo Alto,CA,United States,20000.0,0.0148787016609846
2024-11-13,AVGO,173.5800018310547,173.5800018310547,175.58999633789062,172.60000610351562,174.7100067138672,17472500.0,NMS,Broadcom Inc.,Broadcom Inc.,Technology,Semiconductors,180.66,843787010048.0,22958000128.0,0.164,Palo Alto,CA,United States,20000.0,0.0148787016609846
2024-11-14,AVGO,170.3800048828125,170.3800048828125,175.57000732421875,169.8699951171875,174.77000427246094,20638900.0,NMS,Broadcom Inc.,Broadcom Inc.,Technology,Semiconductors,180.66,843787010048.0,22958000128.0,0.164,Palo Alto,CA,United States,20000.0,0.0148787016609846
2024-11-15,AVGO,164.83999633789062,164.83999633789062,169.13999938964844,163.42999267578125,168.47000122070312,20836200.0,NMS,Broadcom Inc.,Broadcom Inc.,Technology,Semiconductors,180.66,843787010048.0,22958000128.0,0.164,Palo Alto,CA,United States,20000.0,0.0148787016609846
2024-11-18,AVGO,165.6699981689453,165.6699981689453,166.35000610351562,162.22000122070312,165.66000366210938,17870300.0,NMS,Broadcom Inc.,Broadcom Inc.,Technology,Semiconductors,180.66,843787010048.0,22958000128.0,0.164,Palo Alto,CA,United States,20000.0,0.0148787016609846
2024-11-19,AVGO,165.35000610351562,165.35000610351562,166.8000030517578,164.30999755859375,166.66000366210938,18003400.0,NMS,Broadcom Inc.,Broadcom Inc.,Technology,Semiconductors,180.66,843787010048.0,22958000128.0,0.164,Palo Alto,CA,United States,20000.0,0.0148787016609846
2024-11-20,AVGO,163.25,163.25,165.5399932861328,160.86000061035156,165.5399932861328,17196700.0,NMS,Broadcom Inc.,Broadcom Inc.,Technology,Semiconductors,180.66,843787010048.0,22958000128.0,0.164,Palo Alto,CA,United States,20000.0,0.0148787016609846
2024-11-21,AVGO,163.94000244140625,163.94000244140625,166.33999633789062,160.60000610351562,166.25,24835300.0,NMS,Broadcom Inc.,Broadcom Inc.,Technology,Semiconductors,180.66,843787010048.0,22958000128.0,0.164,Palo Alto,CA,United States,20000.0,0.0148787016609846
2024-11-22,AVGO,164.22999572753906,164.22999572753906,164.91000366210938,162.39999389648438,164.3000030517578,17332500.0,NMS,Broadcom Inc.,Broadcom Inc.,Technology,Semiconductors,180.66,843787010048.0,22958000128.0,0.164,Palo Alto,CA,United States,20000.0,0.0148787016609846
2024-11-25,AVGO,164.82000732421875,164.82000732421875,167.22999572753906,162.88999938964844,165.39999389648438,26850600.0,NMS,Broadcom Inc.,Broadcom Inc.,Technology,Semiconductors,180.66,843787010048.0,22958000128.0,0.164,Palo Alto,CA,United States,20000.0,0.0148787016609846
2024-11-26,AVGO,164.74000549316406,164.74000549316406,166.3699951171875,162.69000244140625,164.60000610351562,16308800.0,NMS,Broadcom Inc.,Broadcom Inc.,Technology,Semiconductors,180.66,843787010048.0,22958000128.0,0.164,Palo Alto,CA,United States,20000.0,0.0148787016609846
2024-11-27,AVGO,159.6699981689453,159.6699981689453,163.1999969482422,157.5399932861328,163.1999969482422,19722700.0,NMS,Broadcom Inc.,Broadcom Inc.,Technology,Semiconductors,180.66,843787010048.0,22958000128.0,0.164,Palo Alto,CA,United States,20000.0,0.0148787016609846
2024-11-29,AVGO,162.0800018310547,162.0800018310547,162.69000244140625,159.0800018310547,159.57000732421875,11024000.0,NMS,Broadcom Inc.,Broadcom Inc.,Technology,Semiconductors,180.66,843787010048.0,22958000128.0,0.164,Palo Alto,CA,United States,20000.0,0.0148787016609846
2024-12-02,AVGO,166.50999450683594,166.50999450683594,168.3800048828125,162.75,162.9499969482422,21472400.0,NMS,Broadcom Inc.,Broadcom Inc.,Technology,Semiconductors,180.66,843787010048.0,22958000128.0,0.164,Palo Alto,CA,United States,20000.0,0.0148787016609846
2024-12-03,AVGO,168.14999389648438,168.14999389648438,168.27000427246094,164.02999877929688,164.47999572753906,17024400.0,NMS,Broadcom Inc.,Broadcom Inc.,Technology,Semiconductors,180.66,843787010048.0,22958000128.0,0.164,Palo Alto,CA,United States,20000.0,0.0148787016609846
2024-12-04,AVGO,170.55999755859375,170.55999755859375,175.38999938964844,168.55999755859375,173.44000244140625,32748200.0,NMS,Broadcom Inc.,Broadcom Inc.,Technology,Semiconductors,180.66,843787010048.0,22958000128.0,0.164,Palo Alto,CA,United States,20000.0,0.0148787016609846
2024-12-05,AVGO,170.47000122070312,170.47000122070312,172.39999389648438,169.1999969482422,170.75,18490000.0,NMS,Broadcom Inc.,Broadcom Inc.,Technology,Semiconductors,180.66,843787010048.0,22958000128.0,0.164,Palo Alto,CA,United States,20000.0,0.0148787016609846
2024-12-06,AVGO,179.52999877929688,179.52999877929688,180.67999267578125,169.3300018310547,170.10000610351562,27830800.0,NMS,Broadcom Inc.,Broadcom Inc.,Technology,Semiconductors,180.66,843787010048.0,22958000128.0,0.164,Palo Alto,CA,United States,20000.0,0.0148787016609846
2024-12-09,AVGO,178.94000244140625,178.94000244140625,180.7899932861328,176.02000427246094,178.9499969482422,20886300.0,NMS,Broadcom Inc.,Broadcom Inc.,Technology,Semiconductors,180.66,843787010048.0,22958000128.0,0.164,Palo Alto,CA,United States,20000.0,0.0148787016609846
2024-12-10,AVGO,171.80999755859375,171.80999755859375,178.5,169.72999572753906,177.80999755859375,27762600.0,NMS,Broadcom Inc.,Broadcom Inc.,Technology,Semiconductors,180.66,843787010048.0,22958000128.0,0.164,Palo Alto,CA,United States,20000.0,0.0148787016609846
2024-12-11,AVGO,183.1999969482422,183.1999969482422,184.8699951171875,176.42999267578125,180.00999450683594,41295200.0,NMS,Broadcom Inc.,Broadcom Inc.,Technology,Semiconductors,180.66,843787010048.0,22958000128.0,0.164,Palo Alto,CA,United States,20000.0,0.0148787016609846
2024-12-12,AVGO,180.66000366210935,180.66000366210935,181.9900054931641,176.0,180.92999267578125,33561825.0,NMS,Broadcom Inc.,Broadcom Inc.,Technology,Semiconductors,180.66,843787010048.0,22958000128.0,0.164,Palo Alto,CA,United States,20000.0,0.0148787016609846
2024-07-01,XOM,113.1124038696289,114.95999908447266,116.73999786376952,114.52999877929688,115.70999908447266,11972900.0,NYQ,Exxon Mobil Corporation,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,111.82,491458953216.0,71537999872.0,-0.015,Spring,TX,United States,62000.0,0.0086660153053371
2024-07-02,XOM,112.34494018554688,114.18000030517578,115.94000244140624,113.48999786376952,115.9000015258789,13326700.0,NYQ,Exxon Mobil Corporation,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,111.82,491458953216.0,71537999872.0,-0.015,Spring,TX,United States,62000.0,0.0086660153053371
2024-07-03,XOM,112.9156265258789,114.76000213623048,115.66000366210938,114.2699966430664,114.2699966430664,7732900.0,NYQ,Exxon Mobil Corporation,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,111.82,491458953216.0,71537999872.0,-0.015,Spring,TX,United States,62000.0,0.0086660153053371
2024-07-05,XOM,111.54796600341795,113.37000274658205,114.62999725341795,112.69000244140624,114.61000061035156,12631000.0,NYQ,Exxon Mobil Corporation,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,111.82,491458953216.0,71537999872.0,-0.015,Spring,TX,United States,62000.0,0.0086660153053371
2024-07-08,XOM,110.37709045410156,112.18000030517578,113.5500030517578,111.41999816894533,112.38999938964844,13350500.0,NYQ,Exxon Mobil Corporation,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,111.82,491458953216.0,71537999872.0,-0.015,Spring,TX,United States,62000.0,0.0086660153053371
2024-07-09,XOM,109.15701293945312,110.94000244140624,112.54000091552734,110.62000274658205,111.11000061035156,11727000.0,NYQ,Exxon Mobil Corporation,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,111.82,491458953216.0,71537999872.0,-0.015,Spring,TX,United States,62000.0,0.0086660153053371
2024-07-10,XOM,110.12126922607422,111.91999816894533,111.95999908447266,110.41999816894533,110.91999816894533,10004100.0,NYQ,Exxon Mobil Corporation,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,111.82,491458953216.0,71537999872.0,-0.015,Spring,TX,United States,62000.0,0.0086660153053371
2024-07-11,XOM,111.42989349365234,113.25,113.31999969482422,110.93000030517578,111.43000030517578,13082700.0,NYQ,Exxon Mobil Corporation,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,111.82,491458953216.0,71537999872.0,-0.015,Spring,TX,United States,62000.0,0.0086660153053371
2024-07-12,XOM,111.4495620727539,113.2699966430664,114.1500015258789,112.62999725341795,113.98999786376952,11684900.0,NYQ,Exxon Mobil Corporation,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,111.82,491458953216.0,71537999872.0,-0.015,Spring,TX,United States,62000.0,0.0086660153053371
2024-07-15,XOM,113.35839080810548,115.20999908447266,116.16000366210938,113.58000183105467,114.2699966430664,13032500.0,NYQ,Exxon Mobil Corporation,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,111.82,491458953216.0,71537999872.0,-0.015,Spring,TX,United States,62000.0,0.0086660153053371
2024-07-16,XOM,114.175048828125,116.04000091552734,116.3499984741211,113.70999908447266,114.3499984741211,13614100.0,NYQ,Exxon Mobil Corporation,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,111.82,491458953216.0,71537999872.0,-0.015,Spring,TX,United States,62000.0,0.0086660153053371
2024-07-17,XOM,115.74933624267578,117.63999938964844,118.18000030517578,116.5500030517578,116.73999786376952,13602800.0,NYQ,Exxon Mobil Corporation,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,111.82,491458953216.0,71537999872.0,-0.015,Spring,TX,United States,62000.0,0.0086660153053371
2024-07-18,XOM,116.89069366455078,118.8000030517578,119.91999816894533,117.44000244140624,117.9499969482422,13033600.0,NYQ,Exxon Mobil Corporation,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,111.82,491458953216.0,71537999872.0,-0.015,Spring,TX,United States,62000.0,0.0086660153053371
2024-07-19,XOM,114.2045669555664,116.06999969482422,118.87999725341795,115.87000274658205,118.58999633789062,16157700.0,NYQ,Exxon Mobil Corporation,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,111.82,491458953216.0,71537999872.0,-0.015,Spring,TX,United States,62000.0,0.0086660153053371
2024-07-22,XOM,113.41741943359376,115.2699966430664,115.94000244140624,114.58000183105467,115.18000030517578,12065900.0,NYQ,Exxon Mobil Corporation,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,111.82,491458953216.0,71537999872.0,-0.015,Spring,TX,United States,62000.0,0.0086660153053371
2024-07-23,XOM,111.58732604980467,113.41000366210938,115.16999816894533,113.16999816894533,114.80999755859376,11251700.0,NYQ,Exxon Mobil Corporation,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,111.82,491458953216.0,71537999872.0,-0.015,Spring,TX,United States,62000.0,0.0086660153053371
2024-07-24,XOM,113.16160583496094,115.01000213623048,115.1999969482422,113.06999969482422,113.7699966430664,14925200.0,NYQ,Exxon Mobil Corporation,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,111.82,491458953216.0,71537999872.0,-0.015,Spring,TX,United States,62000.0,0.0086660153053371
2024-07-25,XOM,115.54270935058594,117.43000030517578,118.02999877929688,114.55999755859376,115.16999816894533,17021700.0,NYQ,Exxon Mobil Corporation,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,111.82,491458953216.0,71537999872.0,-0.015,Spring,TX,United States,62000.0,0.0086660153053371
2024-07-26,XOM,115.44432067871094,117.33000183105467,118.02999877929688,116.47000122070312,116.7699966430664,11252500.0,NYQ,Exxon Mobil Corporation,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,111.82,491458953216.0,71537999872.0,-0.015,Spring,TX,United States,62000.0,0.0086660153053371
2024-07-29,XOM,114.2340850830078,116.0999984741211,117.38999938964844,115.37999725341795,117.31999969482422,8861800.0,NYQ,Exxon Mobil Corporation,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,111.82,491458953216.0,71537999872.0,-0.015,Spring,TX,United States,62000.0,0.0086660153053371
2024-07-30,XOM,116.27081298828124,118.16999816894533,118.5999984741211,116.2300033569336,116.36000061035156,12483900.0,NYQ,Exxon Mobil Corporation,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,111.82,491458953216.0,71537999872.0,-0.015,Spring,TX,United States,62000.0,0.0086660153053371
2024-07-31,XOM,116.6840591430664,118.58999633789062,119.76000213623048,118.55999755859376,119.63999938964844,15137700.0,NYQ,Exxon Mobil Corporation,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,111.82,491458953216.0,71537999872.0,-0.015,Spring,TX,United States,62000.0,0.0086660153053371
2024-08-01,XOM,115.07041931152344,116.9499969482422,119.48999786376952,116.36000061035156,118.3499984741211,15051500.0,NYQ,Exxon Mobil Corporation,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,111.82,491458953216.0,71537999872.0,-0.015,Spring,TX,United States,62000.0,0.0086660153053371
2024-08-02,XOM,115.00154876708984,116.87999725341795,118.87000274658205,115.41999816894533,115.97000122070312,20403800.0,NYQ,Exxon Mobil Corporation,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,111.82,491458953216.0,71537999872.0,-0.015,Spring,TX,United States,62000.0,0.0086660153053371
2024-08-05,XOM,112.92546081542967,114.7699966430664,116.02999877929688,113.25,115.54000091552734,18025900.0,NYQ,Exxon Mobil Corporation,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,111.82,491458953216.0,71537999872.0,-0.015,Spring,TX,United States,62000.0,0.0086660153053371
2024-08-06,XOM,112.32527160644533,114.16000366210938,115.62999725341795,113.62999725341795,114.4499969482422,13647800.0,NYQ,Exxon Mobil Corporation,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,111.82,491458953216.0,71537999872.0,-0.015,Spring,TX,United States,62000.0,0.0086660153053371
2024-08-07,XOM,113.82083892822266,115.68000030517578,117.12000274658205,115.26000213623048,115.4499969482422,13660700.0,NYQ,Exxon Mobil Corporation,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,111.82,491458953216.0,71537999872.0,-0.015,Spring,TX,United States,62000.0,0.0086660153053371
2024-08-08,XOM,115.9953155517578,117.88999938964844,118.11000061035156,115.7300033569336,116.08000183105467,13851000.0,NYQ,Exxon Mobil Corporation,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,111.82,491458953216.0,71537999872.0,-0.015,Spring,TX,United States,62000.0,0.0086660153053371
2024-08-09,XOM,116.93988800048828,118.8499984741211,119.30999755859376,117.36000061035156,117.88999938964844,12151900.0,NYQ,Exxon Mobil Corporation,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,111.82,491458953216.0,71537999872.0,-0.015,Spring,TX,United States,62000.0,0.0086660153053371
2024-08-12,XOM,117.08747863769533,119.0,120.16999816894533,118.0199966430664,119.5500030517578,13228900.0,NYQ,Exxon Mobil Corporation,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,111.82,491458953216.0,71537999872.0,-0.015,Spring,TX,United States,62000.0,0.0086660153053371
2024-08-13,XOM,115.9657974243164,117.86000061035156,118.51000213623048,117.5,118.27999877929688,11585100.0,NYQ,Exxon Mobil Corporation,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,111.82,491458953216.0,71537999872.0,-0.015,Spring,TX,United States,62000.0,0.0086660153053371
2024-08-14,XOM,117.03827667236328,118.9499969482422,119.9000015258789,117.62999725341795,118.0999984741211,12194500.0,NYQ,Exxon Mobil Corporation,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,111.82,491458953216.0,71537999872.0,-0.015,Spring,TX,United States,62000.0,0.0086660153053371
2024-08-15,XOM,117.76233673095705,118.7300033569336,119.62999725341795,118.12000274658205,118.25,11579400.0,NYQ,Exxon Mobil Corporation,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,111.82,491458953216.0,71537999872.0,-0.015,Spring,TX,United States,62000.0,0.0086660153053371
2024-08-16,XOM,117.20689392089844,118.16999816894533,118.4800033569336,117.66000366210938,117.98999786376952,10056000.0,NYQ,Exxon Mobil Corporation,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,111.82,491458953216.0,71537999872.0,-0.015,Spring,TX,United States,62000.0,0.0086660153053371
2024-08-19,XOM,117.56395721435548,118.52999877929688,120.5,118.16999816894533,118.4000015258789,12417500.0,NYQ,Exxon Mobil Corporation,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,111.82,491458953216.0,71537999872.0,-0.015,Spring,TX,United States,62000.0,0.0086660153053371
2024-08-20,XOM,113.64615631103516,114.58000183105467,118.6500015258789,114.51000213623048,118.6500015258789,15632000.0,NYQ,Exxon Mobil Corporation,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,111.82,491458953216.0,71537999872.0,-0.015,Spring,TX,United States,62000.0,0.0086660153053371
2024-08-21,XOM,112.92210388183594,113.8499984741211,115.56999969482422,113.76000213623048,115.01000213623048,11752400.0,NYQ,Exxon Mobil Corporation,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,111.82,491458953216.0,71537999872.0,-0.015,Spring,TX,United States,62000.0,0.0086660153053371
2024-08-22,XOM,113.79493713378906,114.7300033569336,115.01000213623048,113.63999938964844,113.77999877929688,10609500.0,NYQ,Exxon Mobil Corporation,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,111.82,491458953216.0,71537999872.0,-0.015,Spring,TX,United States,62000.0,0.0086660153053371
2024-08-23,XOM,115.3719711303711,116.31999969482422,116.72000122070312,115.02999877929688,115.02999877929688,10381400.0,NYQ,Exxon Mobil Corporation,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,111.82,491458953216.0,71537999872.0,-0.015,Spring,TX,United States,62000.0,0.0086660153053371
2024-08-26,XOM,117.8416748046875,118.80999755859376,118.94000244140624,116.91999816894533,117.76000213623048,13671000.0,NYQ,Exxon Mobil Corporation,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,111.82,491458953216.0,71537999872.0,-0.015,Spring,TX,United States,62000.0,0.0086660153053371
2024-08-27,XOM,116.72088623046876,117.68000030517578,119.41000366210938,117.4000015258789,118.95999908447266,9991600.0,NYQ,Exxon Mobil Corporation,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,111.82,491458953216.0,71537999872.0,-0.015,Spring,TX,United States,62000.0,0.0086660153053371
2024-08-28,XOM,115.57034301757812,116.5199966430664,117.58000183105467,116.26000213623048,117.0,10742900.0,NYQ,Exxon Mobil Corporation,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,111.82,491458953216.0,71537999872.0,-0.015,Spring,TX,United States,62000.0,0.0086660153053371
2024-08-29,XOM,117.16722106933594,118.12999725341795,118.79000091552734,116.3499984741211,117.1999969482422,10753900.0,NYQ,Exxon Mobil Corporation,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,111.82,491458953216.0,71537999872.0,-0.015,Spring,TX,United States,62000.0,0.0086660153053371
2024-08-30,XOM,116.97877502441406,117.94000244140624,118.0199966430664,116.29000091552734,116.79000091552734,13284700.0,NYQ,Exxon Mobil Corporation,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,111.82,491458953216.0,71537999872.0,-0.015,Spring,TX,United States,62000.0,0.0086660153053371
2024-09-03,XOM,114.52890014648438,115.47000122070312,116.08999633789062,114.04000091552734,115.83999633789062,15725100.0,NYQ,Exxon Mobil Corporation,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,111.82,491458953216.0,71537999872.0,-0.015,Spring,TX,United States,62000.0,0.0086660153053371
2024-09-04,XOM,113.1303939819336,114.05999755859376,116.1500015258789,113.9800033569336,115.29000091552734,12620600.0,NYQ,Exxon Mobil Corporation,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,111.82,491458953216.0,71537999872.0,-0.015,Spring,TX,United States,62000.0,0.0086660153053371
2024-09-05,XOM,112.24764251708984,113.16999816894533,115.27999877929688,113.06999969482422,115.06999969482422,17200800.0,NYQ,Exxon Mobil Corporation,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,111.82,491458953216.0,71537999872.0,-0.015,Spring,TX,United States,62000.0,0.0086660153053371
2024-09-06,XOM,111.72196197509766,112.63999938964844,114.18000030517578,111.7300033569336,113.58999633789062,13467700.0,NYQ,Exxon Mobil Corporation,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,111.82,491458953216.0,71537999872.0,-0.015,Spring,TX,United States,62000.0,0.0086660153053371
2024-09-09,XOM,114.0726547241211,115.01000213623048,116.1500015258789,112.66000366210938,112.87000274658205,21645300.0,NYQ,Exxon Mobil Corporation,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,111.82,491458953216.0,71537999872.0,-0.015,Spring,TX,United States,62000.0,0.0086660153053371
2024-09-10,XOM,109.91680145263672,110.81999969482422,115.4000015258789,110.16999816894533,115.0999984741211,20913400.0,NYQ,Exxon Mobil Corporation,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,111.82,491458953216.0,71537999872.0,-0.015,Spring,TX,United States,62000.0,0.0086660153053371
2024-09-11,XOM,108.82576751708984,109.72000122070312,110.9499969482422,107.7699966430664,110.77999877929688,19571900.0,NYQ,Exxon Mobil Corporation,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,111.82,491458953216.0,71537999872.0,-0.015,Spring,TX,United States,62000.0,0.0086660153053371
2024-09-12,XOM,110.3234634399414,111.2300033569336,111.33000183105467,109.76000213623048,109.9000015258789,15923300.0,NYQ,Exxon Mobil Corporation,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,111.82,491458953216.0,71537999872.0,-0.015,Spring,TX,United States,62000.0,0.0086660153053371
2024-09-13,XOM,110.24411010742188,111.1500015258789,112.47000122070312,110.93000030517578,111.47000122070312,10035400.0,NYQ,Exxon Mobil Corporation,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,111.82,491458953216.0,71537999872.0,-0.015,Spring,TX,United States,62000.0,0.0086660153053371
2024-09-16,XOM,111.79139709472656,112.70999908447266,113.08999633789062,111.69000244140624,112.0500030517578,11729000.0,NYQ,Exxon Mobil Corporation,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,111.82,491458953216.0,71537999872.0,-0.015,Spring,TX,United States,62000.0,0.0086660153053371
2024-09-17,XOM,113.2494125366211,114.18000030517578,114.37000274658205,112.12000274658205,112.31999969482422,12202600.0,NYQ,Exxon Mobil Corporation,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,111.82,491458953216.0,71537999872.0,-0.015,Spring,TX,United States,62000.0,0.0086660153053371
2024-09-18,XOM,113.64615631103516,114.58000183105467,115.62999725341795,113.80999755859376,114.11000061035156,12569900.0,NYQ,Exxon Mobil Corporation,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,111.82,491458953216.0,71537999872.0,-0.015,Spring,TX,United States,62000.0,0.0086660153053371
2024-09-19,XOM,115.05458068847656,116.0,117.58000183105467,115.19000244140624,116.16000366210938,12660600.0,NYQ,Exxon Mobil Corporation,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,111.82,491458953216.0,71537999872.0,-0.015,Spring,TX,United States,62000.0,0.0086660153053371
2024-09-20,XOM,114.33052825927734,115.2699966430664,115.51000213623048,114.25,115.45999908447266,36206200.0,NYQ,Exxon Mobil Corporation,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,111.82,491458953216.0,71537999872.0,-0.015,Spring,TX,United States,62000.0,0.0086660153053371
2024-09-23,XOM,116.40349578857422,117.36000061035156,117.79000091552734,115.12000274658205,115.33000183105467,16066300.0,NYQ,Exxon Mobil Corporation,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,111.82,491458953216.0,71537999872.0,-0.015,Spring,TX,United States,62000.0,0.0086660153053371
2024-09-24,XOM,116.09602355957033,117.0500030517578,118.16000366210938,116.83000183105467,117.83999633789062,11984900.0,NYQ,Exxon Mobil Corporation,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,111.82,491458953216.0,71537999872.0,-0.015,Spring,TX,United States,62000.0,0.0086660153053371
2024-09-25,XOM,113.83460235595705,114.7699966430664,117.0500030517578,114.04000091552734,116.48999786376952,13816000.0,NYQ,Exxon Mobil Corporation,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,111.82,491458953216.0,71537999872.0,-0.015,Spring,TX,United States,62000.0,0.0086660153053371
2024-09-26,XOM,111.88066864013672,112.8000030517578,113.4800033569336,111.13999938964844,111.13999938964844,16887900.0,NYQ,Exxon Mobil Corporation,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,111.82,491458953216.0,71537999872.0,-0.015,Spring,TX,United States,62000.0,0.0086660153053371
2024-09-27,XOM,114.87604522705078,115.81999969482422,116.08999633789062,113.25,113.76000213623048,15964000.0,NYQ,Exxon Mobil Corporation,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,111.82,491458953216.0,71537999872.0,-0.015,Spring,TX,United States,62000.0,0.0086660153053371
2024-09-30,XOM,116.26464080810548,117.22000122070312,117.38999938964844,114.95999908447266,115.45999908447266,13247600.0,NYQ,Exxon Mobil Corporation,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,111.82,491458953216.0,71537999872.0,-0.015,Spring,TX,United States,62000.0,0.0086660153053371
