timestamp,Biking,Boating,Bowling,Dancing,Doing aerobics,Doing yoga,Golfing,Hiking,Participating in martial arts,Participating in water sports,Playing baseball,Playing basketball,Playing billiards,Playing football,Playing soccer,Playing volleyball,Rollerblading,Running,"Skiing, ice skating, snowboarding",Softball,Using cardiovascular equipment,Vehicle touring/racing,Walking,"Working out, unspecified"
0.0,7.22,22.3,123.0,627.0,10.3,2.65,17.8,0.0,0.0,22.4,0.0,17.6,421.0,6.62,0.0,0.0,25.6,64.5,1.82,0.0,106.0,31.6,126.0,115.0
5.0,2.71,20.2,93.4,558.0,10.3,0.0,16.8,0.0,0.0,17.8,0.0,19.0,324.0,6.62,0.0,0.0,12.8,64.5,0.0,0.0,76.1,27.8,76.7,68.2
10.0,2.71,20.2,93.4,572.0,10.3,0.0,16.8,0.0,0.0,17.8,0.0,19.0,328.0,6.62,0.0,0.0,12.8,64.5,0.0,0.0,57.2,27.8,73.5,73.2
15.0,2.71,20.2,93.4,575.0,10.3,3.76,16.8,0.0,0.0,17.8,0.0,19.0,323.0,6.62,0.0,0.0,12.8,64.5,0.0,0.0,52.2,27.8,70.9,63.8
20.0,2.71,20.2,90.6,558.0,10.3,3.76,16.8,0.0,0.0,17.8,0.0,19.0,310.0,6.62,0.0,0.0,12.8,64.5,0.0,0.0,47.5,27.8,57.4,71.0
25.0,2.71,20.2,88.1,551.0,10.3,3.76,16.8,0.0,0.0,24.0,0.0,19.0,310.0,6.62,0.0,0.0,0.0,64.5,0.0,0.0,12.2,26.2,62.0,71.0
30.0,2.71,20.2,88.1,550.0,10.3,0.0,16.8,0.0,0.0,24.0,0.0,19.0,308.0,6.62,0.0,0.0,0.0,64.5,0.0,0.0,34.9,26.2,71.9,93.6
35.0,2.71,20.2,86.4,497.0,10.3,0.0,16.8,0.0,0.0,18.8,0.0,19.0,258.0,6.62,0.0,0.0,0.0,64.5,0.0,0.0,22.7,26.2,56.3,111.0
40.0,2.71,20.2,84.6,504.0,0.0,0.0,16.8,0.0,0.0,18.8,0.0,19.0,262.0,6.62,0.0,0.0,0.0,64.5,0.0,0.0,22.7,26.2,56.3,113.0
45.0,2.71,20.2,84.6,515.0,0.0,0.0,16.8,0.0,0.0,18.8,0.0,19.0,302.0,6.62,0.0,0.0,0.0,64.5,0.0,0.0,27.8,26.2,52.7,113.0
50.0,2.71,20.2,102.0,505.0,0.0,0.0,16.8,0.0,0.0,18.8,0.0,19.0,283.0,6.62,0.0,0.0,0.0,64.5,0.0,0.0,27.8,26.2,46.2,80.1
55.0,2.71,20.2,102.0,505.0,0.0,0.0,16.8,0.0,0.0,18.8,0.0,19.0,260.0,6.62,0.0,0.0,0.0,64.5,0.0,0.0,27.8,26.2,45.1,80.1
60.0,2.71,20.2,102.0,507.0,0.0,0.0,16.8,0.0,0.0,18.8,0.0,19.0,265.0,6.62,0.0,11.7,3.88,64.5,0.0,0.0,27.8,26.2,62.8,70.3
65.0,2.71,20.2,62.2,395.0,0.0,0.0,16.8,0.0,0.0,14.5,0.0,10.7,220.0,6.62,0.0,11.7,3.88,64.5,0.0,0.0,32.8,24.7,62.9,65.6
70.0,2.71,20.2,62.2,379.0,0.0,0.0,16.8,0.0,0.0,14.5,0.0,10.7,210.0,6.62,0.0,11.7,3.88,75.5,0.0,0.0,32.8,24.7,60.7,50.9
75.0,2.71,20.2,62.2,377.0,0.0,0.0,16.8,0.0,0.0,14.5,0.0,7.03,202.0,6.62,0.0,11.7,3.88,75.5,0.0,0.0,48.7,24.7,57.7,43.7
80.0,2.71,20.2,53.3,375.0,0.0,0.0,16.8,0.0,0.0,14.5,0.0,7.03,198.0,6.62,0.0,11.7,3.88,75.5,0.0,0.0,26.0,24.7,52.0,58.1
85.0,2.71,20.2,53.3,372.0,0.0,0.0,16.8,0.0,0.0,14.5,0.0,5.04,198.0,6.62,0.0,11.7,3.88,75.5,0.0,0.0,26.0,24.7,52.0,49.0
90.0,2.71,20.2,53.3,400.0,0.0,0.0,16.8,0.0,0.0,26.1,0.0,5.04,210.0,6.62,0.0,11.7,3.88,75.5,0.0,0.0,26.0,24.7,57.5,43.1
95.0,2.71,20.2,53.3,381.0,0.0,0.0,16.8,0.0,0.0,26.1,0.0,5.04,177.0,6.62,0.0,0.0,3.88,0.0,0.0,0.0,15.9,24.7,80.9,105.0
100.0,2.71,20.2,53.3,376.0,0.0,0.0,16.8,0.0,0.0,26.1,0.0,5.04,175.0,6.62,0.0,0.0,3.88,7.16,0.0,0.0,15.9,24.7,80.9,98.2
105.0,2.71,20.2,53.3,386.0,0.0,0.0,0.0,0.0,0.0,26.1,0.0,5.04,175.0,6.62,0.0,0.0,3.88,12.2,0.0,0.0,15.9,24.7,83.9,84.4
110.0,2.71,20.2,53.3,365.0,0.0,0.0,0.0,0.0,0.0,26.1,0.0,5.04,129.0,6.62,0.0,0.0,0.0,12.2,0.0,0.0,15.9,24.7,87.6,97.0
115.0,2.71,20.2,53.3,357.0,0.0,0.0,0.0,0.0,0.0,26.1,0.0,5.04,118.0,6.62,0.0,0.0,0.0,12.2,0.0,0.0,0.0,24.7,86.7,97.0
120.0,2.71,20.2,53.3,358.0,0.0,0.0,0.0,0.0,0.0,32.8,0.0,5.04,118.0,6.62,0.0,0.0,0.0,12.2,0.0,0.0,0.0,24.7,147.0,121.0
125.0,2.71,20.2,25.2,245.0,0.0,0.0,0.0,0.0,0.0,33.4,0.0,5.04,77.8,0.0,0.0,0.0,0.0,12.2,6.77,0.0,0.0,6.29,109.0,49.1
130.0,2.71,20.2,25.2,247.0,0.0,0.0,0.0,0.0,0.0,33.4,0.0,5.04,82.0,0.0,0.0,0.0,0.0,7.16,6.77,0.0,0.0,6.29,109.0,51.7
135.0,2.71,20.2,25.2,247.0,0.0,0.0,0.0,0.0,0.0,33.4,0.0,0.0,82.0,0.0,0.0,0.0,0.0,7.16,6.77,0.0,2.29,6.29,109.0,47.5
140.0,2.71,20.2,21.0,217.0,0.0,0.0,0.0,0.0,0.0,26.1,0.0,0.0,79.1,0.0,0.0,0.0,8.13,7.16,6.77,0.0,2.29,6.29,90.8,45.0
145.0,0.0,20.2,21.0,204.0,0.0,0.0,0.0,0.0,0.0,19.9,0.0,0.0,83.9,0.0,0.0,0.0,8.13,7.16,6.77,0.0,2.29,6.29,70.2,39.0
150.0,0.0,20.2,21.0,204.0,0.0,5.39,0.0,0.0,0.0,19.9,0.0,0.0,83.9,0.0,0.0,0.0,8.13,13.9,0.0,0.0,2.29,6.29,74.0,46.7
155.0,0.0,20.2,11.5,172.0,0.0,5.39,0.0,0.0,0.0,8.22,0.0,0.0,37.9,0.0,0.0,0.0,8.13,13.9,0.0,0.0,2.29,6.29,38.8,42.0
160.0,0.0,20.2,11.5,172.0,0.0,5.39,0.0,0.0,0.0,8.22,0.0,0.0,37.9,0.0,0.0,0.0,8.13,13.9,0.0,0.0,2.29,6.29,30.3,42.0
165.0,0.0,20.2,11.5,170.0,0.0,5.39,0.0,0.0,0.0,8.22,0.0,0.0,37.9,0.0,0.0,0.0,8.13,13.9,0.0,0.0,8.94,6.29,30.3,37.6
170.0,0.0,20.2,11.5,168.0,0.0,5.39,0.0,0.0,0.0,8.22,0.0,0.0,36.5,0.0,0.0,0.0,8.13,13.9,0.0,0.0,8.94,6.29,28.3,37.6
175.0,0.0,20.2,11.5,168.0,0.0,5.39,0.0,0.0,0.0,8.22,0.0,0.0,31.7,0.0,0.0,0.0,8.13,13.9,0.0,0.0,8.94,6.29,43.7,34.9
180.0,0.0,20.2,11.5,168.0,0.0,5.39,0.0,0.0,0.0,2.31,0.0,0.0,31.7,0.0,0.0,0.0,26.6,13.9,0.0,0.0,28.6,6.29,72.5,79.8
185.0,0.0,20.2,0.0,60.0,0.0,0.0,0.0,0.0,0.0,2.31,0.0,0.0,12.1,0.0,0.0,0.0,26.6,7.16,0.0,0.0,31.6,0.0,66.6,71.6
190.0,0.0,20.2,0.0,60.0,0.0,0.0,0.0,0.0,0.0,2.31,0.0,0.0,12.1,0.0,0.0,0.0,26.6,7.16,0.0,0.0,31.6,0.0,68.5,71.6
195.0,0.0,20.2,0.0,60.0,0.0,0.0,0.0,0.0,0.0,4.6,0.0,0.0,12.1,0.0,0.0,0.0,26.6,7.16,0.0,0.0,26.0,0.0,78.9,83.2
200.0,0.0,20.2,0.0,55.9,0.0,0.0,0.0,0.0,0.0,2.29,0.0,0.0,12.1,0.0,0.0,0.0,26.6,7.16,0.0,0.0,23.7,0.0,57.6,85.5
205.0,0.0,20.2,0.0,55.9,0.0,0.0,0.0,0.0,0.0,2.29,0.0,0.0,12.1,0.0,0.0,0.0,26.6,7.16,0.0,0.0,23.7,0.0,56.2,70.4
210.0,0.0,20.2,0.0,55.9,0.0,0.0,0.0,0.0,0.0,2.29,0.0,0.0,12.1,0.0,0.0,0.0,26.6,7.16,0.0,0.0,32.9,0.0,73.6,102.0
215.0,0.0,20.2,0.0,43.9,0.0,0.0,0.0,0.0,0.0,2.29,0.0,0.0,7.93,0.0,0.0,0.0,26.6,9.72,0.0,0.0,29.9,0.0,55.4,99.8
220.0,0.0,20.2,0.0,43.9,0.0,0.0,0.0,0.0,0.0,3.28,0.0,0.0,7.93,0.0,0.0,0.0,26.6,9.72,0.0,0.0,33.5,0.0,58.4,96.2
225.0,0.0,20.2,0.0,43.9,6.3,0.0,0.0,0.0,0.0,15.3,0.0,0.0,7.93,0.0,0.0,0.0,26.6,9.72,0.0,0.0,39.1,0.0,56.6,77.2
230.0,0.0,20.2,0.0,43.9,6.3,0.0,0.0,0.0,0.0,15.3,0.0,0.0,7.93,0.0,0.0,0.0,26.6,12.2,0.0,0.0,39.1,0.0,51.3,107.0
235.0,0.0,20.2,0.0,43.9,0.0,0.0,0.0,0.0,0.0,15.3,0.0,0.0,7.93,0.0,0.0,0.0,26.6,21.0,0.0,0.0,25.0,0.0,54.8,104.0
240.0,0.0,20.2,0.0,63.4,4.85,5.4,0.0,4.09,9.82,34.7,0.0,5.42,18.5,0.0,0.0,0.0,30.5,150.0,0.0,0.0,131.0,0.0,177.0,423.0
245.0,0.0,20.2,0.0,37.6,4.85,10.9,0.0,4.09,9.82,34.7,0.0,5.42,18.5,0.0,0.0,0.0,30.5,175.0,0.0,0.0,152.0,0.0,157.0,425.0
250.0,0.0,20.2,0.0,25.9,4.85,10.9,0.0,4.09,11.3,34.7,0.0,5.42,18.5,0.0,0.0,0.0,30.5,180.0,0.0,0.0,150.0,0.0,157.0,432.0
255.0,0.0,20.2,0.0,25.9,4.85,21.7,0.0,4.09,11.3,34.7,0.0,5.42,18.5,0.0,0.0,0.0,30.5,180.0,0.0,0.0,183.0,0.0,175.0,453.0
260.0,0.0,20.2,0.0,29.5,4.85,21.7,0.0,4.09,11.3,32.4,0.0,5.42,18.5,0.0,0.0,0.0,30.5,185.0,0.0,0.0,181.0,0.0,195.0,444.0
265.0,0.0,20.2,0.0,29.5,0.685,21.7,0.0,4.09,11.3,45.2,0.0,5.42,18.5,0.0,0.0,0.0,22.4,156.0,0.0,0.0,181.0,0.0,185.0,455.0
270.0,6.76,23.6,0.0,29.5,3.66,27.4,0.0,8.29,16.7,45.2,0.0,5.42,18.5,0.0,0.0,0.0,22.4,221.0,0.0,0.0,262.0,0.0,283.0,625.0
275.0,6.76,23.6,0.0,27.4,3.66,16.6,0.0,8.29,16.7,45.9,0.0,5.42,14.8,0.0,0.0,0.0,3.95,187.0,0.0,0.0,290.484,0.0,272.0,560.0
280.0,16.0,23.6,0.0,27.4,7.55,24.0,0.0,8.29,16.7,55.9,0.0,5.42,14.8,0.0,0.0,0.0,3.95,197.0,0.0,0.0,307.0,0.0,283.0,614.0
285.0,22.1,23.6,0.0,27.4,7.55,24.0,0.0,8.29,16.7,62.8,0.0,5.42,14.8,0.0,0.0,0.0,3.95,201.0,0.0,0.0,387.0,0.0,300.0,651.0
